,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.074528694,0.3535122,0.35613897,0.30992466,0.36297598,0.25043547,0.31887245,0.38087684,0.27825028,0.12149528,0.19153982,0.17329857,0.19363794,0.20102683,0.17828667,0.18438011,0.112330526,-0.0027861,0.0015502274,0.0087889135,0.04607624,0.08635157,0.06873146,0.09154391,0.14064556,0.12970364,0.12278673,0.13551793,0.1516152,0.071158856,0.051700205,0.077962965,0.08131498,0.09776309,0.11817381,0.14279884
1,0.11252487,0.1155501,0.14142856,0.13950354,0.15375105,0.057158887,0.04330021,0.049031645,0.056666285,0.06885517,0.102871776,0.10627055,0.086708516,0.08008498,0.1178371,0.15996626,0.18048203,0.19716349,0.27691674,0.2000871,0.110477716,0.16616344,0.412173,0.41329986,0.4049686,0.40890527,0.30720598,0.40130225,0.35186058,0.09775442,0.10058853,0.09616014,0.11459538,0.1479924,0.17004016,0.1485911
2,0.2264549,0.18625396,0.18149212,0.18136507,0.17248055,0.097944155,0.14456536,0.18482853,0.03737332,0.038494587,0.006493345,-0.011885703,-0.0013643801,0.006526649,0.008113101,0.02091235,0.04676895,0.009218544,-0.01735188,-0.0043560714,0.0033426136,0.02455835,0.021660388,0.052899033,0.06271067,0.058398858,0.053992867,0.073688254,0.06608485,0.028992534,0.036206633,0.043891028,0.08180374,0.2279713,0.43066502,0.35816622
3,-0.04510796,-0.0500737,-0.047511265,-0.03337422,-0.043646812,-0.060462788,-0.08374317,-0.07709779,-0.067181036,-0.03894061,-0.023058191,-0.03721933,-0.04281825,-0.023171782,-0.015796497,-0.036590338,-0.067245126,-0.10382278,-0.10502443,-0.09411959,-0.09176239,-0.06004502,-0.040545925,-0.045408398,-0.03745313,0.019378647,-0.019113064,-0.003661409,-0.0015089363,-0.010587633,-0.014329016,0.0033688545,0.0023866296,0.02136089,0.03565213,0.036512703
4,-0.03591776,-0.012721419,0.01652658,0.022728056,-0.000983715,0.024568498,2.5570393e-05,-0.016961664,0.0056376457,-0.004911244,0.033263773,0.024088323,0.030448139,0.07005903,0.0634383,0.0817076,0.07456517,0.013924807,-0.003974855,-0.00059232116,0.017299175,0.019162387,0.03625527,0.04997012,0.117164135,0.1662929,0.24095023,0.26857868,0.28408024,0.05811572,0.058873266,0.06807649,0.08605409,0.13626796,0.18925297,0.18574026
5,0.010636985,0.07912138,0.09228411,0.08573258,0.08630639,0.018675417,0.020205617,0.022059113,0.021211088,0.035576016,0.07092607,0.04282692,0.042634428,0.10251182,0.12766975,0.23644364,0.23709056,0.02268359,0.01530537,0.026277006,0.033090413,0.056645602,0.10868698,0.06661749,0.15273288,0.24928427,0.41503015,0.41832456,0.4196611,0.16769238,0.17275314,0.18913937,0.1930857,0.27112815,0.276945,0.37006906
6,0.033584744,0.03621167,0.07735753,0.07105327,0.08072302,-0.005898446,0.0035387576,0.014842808,0.034262657,0.045479894,0.06486955,0.054935277,0.031817257,0.039750546,0.063052505,0.07171491,0.08151764,0.06343135,0.06355217,0.065212965,0.08381528,0.0977076,0.09853318,0.120650545,0.12036809,0.124800354,0.12449488,0.17844364,0.29742685,0.095093966,0.101092845,0.10632527,0.10861766,0.1562418,0.22065651,0.24131507
7,0.051629484,0.04554972,0.034344226,0.029947907,0.11530091,0.0011193901,0.0056648403,0.0016876012,0.013367325,0.013774708,-0.012642935,0.002908647,0.006254941,-0.032429934,-0.01470542,-0.0035990179,0.014335871,-0.0074392557,0.00922817,0.0066725016,0.016056344,0.024230763,0.038693845,0.047192976,0.046388403,0.06152527,0.06254737,0.085582584,0.06446582,0.020602494,0.034656525,0.048388407,0.047670558,0.054950997,0.06866355,0.09033376
8,-0.14365116,-0.15912047,-0.15085076,-0.22907673,-0.17372367,-0.24164084,-0.24062446,-0.23629364,-0.2348072,-0.22802995,-0.20974348,-0.20162888,-0.17622438,-0.15628698,-0.15487896,-0.15480469,-0.14021719,-0.21349508,-0.20910597,-0.17013808,-0.22591549,-0.17113051,-0.086422056,-0.08192706,-0.08623482,-0.08803621,-0.05933182,-0.038309813,-0.03405264,-0.062039867,-0.053830475,-0.034993857,-0.023692608,-0.0027094781,0.010059223,0.032001898
9,0.17924084,0.24951321,0.29125977,0.28959566,0.2910959,0.12278655,0.120339036,0.13114774,0.16169769,0.1789153,0.18104526,0.15547612,0.13955715,0.16164455,0.17279392,0.20888585,0.23978898,0.06782591,0.101787895,0.11079031,0.10569227,0.11651212,0.12652022,0.1895608,0.22961193,0.24976014,0.28941405,0.37825555,0.33982968,0.15489897,0.1543086,0.148229,0.15397069,0.15198438,0.1942181,0.19384994
