,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.15349677,0.15831557,0.15969455,0.15944639,0.16653156,0.17179078,0.21212143,0.19083902,0.1898754,0.19253528,0.21541819,0.21985912,0.16415846,0.14112613,0.15604031,0.1619995,0.16436654,0.20066455,0.16561198,0.16310245,0.14382002,0.14043936,0.12740663,0.095265806,0.08898491,0.09085199,0.1675191,0.13776252,0.088936836,0.044673204,0.04648453,0.042598575,0.15147227,0.12527648,0.06924373,0.056927115
1,0.2050741,0.28756806,0.29492673,0.31182492,0.31355867,0.21935573,0.33486536,0.33860874,0.3926529,0.39536375,0.41320196,0.41400397,0.39756972,0.2317613,0.22243536,0.19699124,0.1976623,0.19878256,0.18805969,0.18519512,0.19296256,0.19393158,0.14931881,0.16558507,0.16191474,0.14302161,0.13529998,0.12538749,0.12581843,0.1314699,0.119371384,0.09854287,0.13278124,0.10682598,0.11154392,0.1077531
2,0.6344718,0.45558345,0.42601243,0.41143095,0.40232244,0.30104333,0.4102682,0.30642593,0.3084407,0.28649518,0.27872145,0.25491044,0.2442474,0.2119174,0.18794097,0.2415193,0.20952763,0.18076093,0.17387015,0.13362962,0.1866823,0.16051482,0.11712137,0.10373598,0.091683775,0.0871086,0.14048922,0.1398259,0.1063336,0.106933445,0.10634071,0.095461145,0.13649473,0.101811424,0.0963106,0.09506138
3,0.07031378,0.25370917,0.17547163,0.10306975,0.1629231,0.13567886,0.18074498,0.19415581,0.1738638,0.15245974,0.16619638,0.16727473,0.1448499,0.14164928,0.15182728,0.17040111,0.15316162,0.107157096,0.09858264,0.099011004,0.10214557,0.09922798,0.10058913,0.10432315,0.101009086,0.1019377,0.20693304,0.20564407,0.20718126,0.33479095,0.28164285,0.21464534,0.20147787,0.20176049,0.166585,0.15113103
4,0.15820244,0.16691983,0.10513264,0.09168896,0.08160359,0.10888997,0.115986764,0.1005128,0.09854931,0.10223001,0.11944589,0.121525824,0.114628226,0.10208821,0.13903838,0.14983523,0.11567542,0.109193,0.117348194,0.09619546,0.124771535,0.09944996,0.096499026,0.07341167,0.057723463,0.059838444,0.099667996,0.10995552,0.095122725,0.079579055,0.080944836,0.070883304,0.06709343,0.05558738,0.04234433,0.03186819
5,0.33687705,0.3649183,0.2126365,0.19220942,0.23892418,0.26896897,0.2728493,0.2736429,0.3218775,0.33310366,0.3226407,0.3925693,0.39148498,0.37823635,0.40044492,0.3677088,0.316771,0.27257136,0.24477142,0.21117455,0.24292219,0.20346424,0.19047153,0.19731322,0.13791153,0.12123579,0.34202728,0.4161099,0.2870193,0.23643072,0.15175305,0.12114596,0.19473585,0.16064402,0.12041189,0.09839073
6,0.39490107,0.3532341,0.31252247,0.3753597,0.39527127,0.39155984,0.3940905,0.40094393,0.40432683,0.40738612,0.4241684,0.42444336,0.40218928,0.4024603,0.3670381,0.2915232,0.2524566,0.26656646,0.25092316,0.24595174,0.3337917,0.3644134,0.33442014,0.34659165,0.23825836,0.2372813,0.40514624,0.4091371,0.38566837,0.41124707,0.3154676,0.22145686,0.33732733,0.23505932,0.18831667,0.1895864
7,0.15777844,0.17679015,0.10767624,0.10087001,0.10951729,0.08817755,0.1162734,0.11418824,0.14795393,0.17063133,0.12105161,0.11263922,0.09361148,0.05042541,0.104166836,0.091564775,0.103397906,0.1749737,0.18355945,0.13272083,0.13925473,0.10399811,0.0940021,0.08805008,0.08330004,0.08583085,0.20937516,0.09393996,0.084105074,0.06496745,0.06374481,0.05921255,0.05530785,0.060554907,0.054331884,0.045737952
8,0.15976785,0.23707405,0.02393119,0.02570486,0.03402032,0.065948665,0.07393536,0.092568666,0.12925234,0.16158454,0.1576895,0.17871112,0.16115144,0.12483698,0.13545747,0.123661175,0.14060189,0.14189363,0.13458593,0.1361463,0.12947321,0.4235071,0.17047168,0.1590746,0.11135514,0.10848434,0.10146035,0.09973471,0.09236832,0.09051077,0.08703753,0.08989981,0.0973153,0.0973701,0.09282635,0.08789934
9,0.21139954,0.20891282,0.1640105,0.15719445,0.14607298,0.13615415,0.1404356,0.14451534,0.14015868,0.14466204,0.13458243,0.13631386,0.10405025,0.097705185,0.12092379,0.10910633,0.11043647,0.094818264,0.085703254,0.07326454,0.08966228,0.069006264,0.06863758,0.08433503,0.091219634,0.08048229,0.21230315,0.1627785,0.13454325,0.09791255,0.10743128,0.117684424,0.12710544,0.112578824,0.095840424,0.08698268
10,0.41700613,0.39253506,0.2131399,0.20554477,0.19176982,0.18122539,0.20312491,0.20773157,0.20798534,0.20639998,0.18028668,0.17259315,0.1716755,0.176418,0.16878495,0.16821232,0.16152948,0.18791845,0.19100568,0.18975666,0.19029662,0.17420429,0.15602577,0.16684616,0.11526069,0.10733816,0.10013762,0.1236358,0.0937444,0.14371884,0.13509294,0.1642757,0.1675207,0.16596591,0.16711983,0.15866339
11,0.025218219,0.08299236,0.006075427,0.021592557,0.020110905,0.011662766,0.020612046,0.029891312,0.029271707,0.052717313,0.055571645,0.060653,-0.020200223,-0.016508609,0.13312182,0.085820675,0.07039371,0.07683417,0.053044558,0.028009146,-0.019029886,-0.008976907,-0.0127826035,-0.008923084,-0.017908663,-0.019997567,-0.0023258924,-0.0041229427,0.014432222,-0.007501453,-0.006439954,0.0007882714,-0.01981914,-0.016893089,-0.014954954,0.004000902
12,0.4199001,0.4166638,0.32134095,0.35317937,0.41670465,0.40651423,0.41026703,0.4139864,0.41660905,0.42213103,0.43146825,0.37265354,0.31697232,0.28033093,0.25869355,0.26012674,0.25891325,0.2597234,0.25942487,0.24015939,0.2638971,0.25801012,0.24855438,0.26747337,0.23653714,0.16270983,0.2035049,0.16939715,0.20492324,0.17326443,0.18549372,0.16825926,0.07382189,0.10012084,0.07827479,0.15760599
13,0.3746544,0.3774216,0.2467547,0.23915914,0.1915363,0.1860874,0.19096187,0.19157454,0.18037385,0.18222636,0.19650894,0.18579367,0.16693738,0.16135746,0.17933446,0.18246752,0.16534564,0.15943256,0.15489468,0.12948304,0.098979324,0.090094596,0.090851456,0.085646,0.078287154,0.07913759,0.16180235,0.1612429,0.13566202,0.11088249,0.08743179,0.08349061,0.090376675,0.0903984,0.08361277,0.06717691
14,0.08872181,0.086441636,0.08521333,0.059658155,0.056923136,0.04220462,0.04493107,0.05316685,0.071382284,0.06780651,0.059821203,0.062230155,0.041360766,0.046117753,0.05017072,0.046528935,0.049633592,0.03538397,0.03347379,0.03923884,0.04235336,0.040334105,0.033601016,0.038972408,0.028805405,0.027083874,0.07890606,0.061575294,0.055724308,0.049668357,0.045182735,0.042084634,0.043791726,0.044922322,0.043601826,0.039296687
