,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,-0.04772955,-0.05330655,-0.031123877,-0.050846964,-0.045262545,-0.043121934,-0.02724418,-0.018851787,-0.0354397,-0.03382361,-0.020972878,-0.0145276785,-0.023872405,-0.029562563,-0.013078928,-0.01801458,0.0037770271,0.014970273,0.032260418,0.04626763,0.07603964,0.11554429,0.13199809,0.13522604,0.03851083,0.03974974,0.08258748,0.065808445,0.09919274,0.10780215,0.1116817,0.11393225,0.15065435,0.1630308,0.17735454,0.12425563
1,-0.030650556,-0.043758303,-0.027939066,-0.029061854,-0.018965125,-0.019121408,-0.0067854226,-0.000120699406,0.0075218976,0.009930074,0.03740543,0.031154662,0.0042394698,0.007581562,0.010497212,0.013051778,0.016803443,0.020505786,0.025556535,0.024672419,0.04542172,0.06570989,0.07143161,0.10914382,0.12407461,0.14069635,0.13978016,0.099966645,0.1467498,0.14689246,0.14617443,0.14826244,0.14718601,0.15806425,0.18757507,0.19777137
2,0.015373902,-0.031293,0.011654951,0.0430324,0.03479644,-0.08270499,-0.06241785,-0.072081596,-0.06556475,-0.061399713,-0.08348915,-0.0657053,-0.048875272,-0.052085966,-0.050566435,-0.03969586,-0.028558701,-0.025965199,-0.029833406,-0.026429564,-0.020272672,-0.024183646,-0.024477124,-0.030552164,-0.074982926,-0.08107625,-0.066288754,-0.04718834,-0.032771796,-0.027908206,-0.022721902,0.0107432455,-0.021979615,-0.017315447,-0.017316788,-0.0149354935
3,-0.2714699,-0.27150628,-0.2722839,-0.2719084,-0.26807874,-0.26370794,-0.260026,-0.25945616,-0.2577492,-0.25613037,-0.24652213,-0.24896415,-0.25013983,-0.24606326,-0.17487371,-0.21946245,-0.20382223,-0.110408485,-0.13389748,-0.14560102,-0.19021429,-0.18480828,-0.18001264,-0.15662333,-0.161798,-0.15047327,-0.1517022,-0.12905388,-0.12775588,-0.05717565,-0.0655157,-0.06872083,-0.13826257,-0.14368498,-0.14276102,-0.14370604
4,-0.12834036,-0.11820945,-0.09430009,-0.10250294,-0.09468818,-0.039366156,-0.048773304,-0.036621213,-0.036286324,-0.03696929,-0.023045212,-0.01770337,-0.028871864,-0.02998887,-0.016504556,-0.0056010485,-0.0064172447,-0.004958093,-0.004497558,0.00034984946,0.004468918,0.0057029426,0.005966723,0.0110857785,-0.0006585121,0.0037320554,0.010673881,0.0045746565,0.009719193,0.013723135,0.015785605,0.015652955,0.011719793,0.020445883,0.018989593,0.02321896
5,-0.17215727,-0.16209717,-0.16055787,-0.15241271,-0.15191005,-0.15343663,-0.14528468,-0.1383078,-0.1340752,-0.12180059,-0.10017052,-0.10031888,-0.11255145,-0.110927686,-0.11114371,-0.098295346,-0.1076663,-0.099016234,-0.086732894,-0.08624607,-0.08209057,-0.07487108,-0.07471794,-0.08272676,-0.05459851,-0.05932325,-0.062328815,-0.053867012,-0.052639052,-0.044930115,-0.038545817,-0.038284644,-0.030911744,-0.03202413,-0.0217406,-0.015177041
6,-0.044998035,-0.037214458,-0.02922663,-0.04029821,-0.027140975,-0.029049248,-0.021322384,-0.018673614,-0.003813535,0.016603708,0.056387454,0.06525889,-0.0031336248,0.011848837,0.017083526,-0.003680259,0.02071771,0.011770815,0.019598424,0.016630888,0.02088672,0.031183958,0.055114806,0.0647137,-0.000852108,-0.0054636896,-0.0015376806,-0.008263603,0.00788945,0.020666003,0.0138813555,0.03608218,0.05578929,0.06358084,0.075336635,0.096429795
7,-0.07861607,-0.08081058,-0.08333841,-0.080273226,-0.0790834,-0.076147035,-0.06436607,-0.048313648,-0.039406613,-0.033025503,-0.046652585,-0.040906608,-0.062120706,-0.108722925,-0.079528436,-0.05923821,-0.042293206,-0.034295976,-0.018498823,-0.025779411,-0.020365968,-0.016334713,-0.014188647,-0.0067501366,-0.027385607,-0.024085388,-0.019944698,-0.019879594,-0.01768294,-0.009059608,-0.00868167,-0.006521523,0.008261785,0.021324262,0.016260251,0.017298102
8,-0.24261765,-0.24111578,-0.24030222,-0.24057943,-0.23836537,-0.24164084,-0.24062446,-0.23629364,-0.2348072,-0.22802995,-0.20974348,-0.21104321,-0.2169435,-0.22400528,-0.22259726,-0.2134433,-0.21478681,-0.21349508,-0.22080277,-0.2192424,-0.22591549,-0.21760748,-0.21504726,-0.21265113,-0.2273856,-0.2302564,-0.23154508,-0.21413757,-0.21770452,-0.22230385,-0.21409446,-0.21742296,-0.21330161,-0.20968677,-0.212243,-0.21209
9,0.047016934,0.044968784,0.05082798,0.048298284,0.062387615,0.041172802,0.046776325,0.06633118,0.06786403,0.08129959,0.08255041,0.09634581,0.059408784,0.06690201,0.058562458,0.07940322,0.08688119,0.08586472,0.09637201,0.113645226,0.12670484,0.22408941,0.26027727,0.28762794,0.14962599,0.14258097,0.1757619,0.14851251,0.13328965,0.15542936,0.15404226,0.16248581,0.17620993,0.18387415,0.18110737,0.15989433
